author,comment,likes,published_at
@KamvretBegins,capek kali ya bang liat brita kek gini. kapan sehatnya ini negara,0,2026-03-30T09:16:17Z
@fitrafya7715,"sekarang terlalu banyak kasus Tipikor yg aneh bang😭kasian kami yg di daerah, dan asal-asalan mreka menetapkan tersangka",0,2026-03-30T09:16:05Z
@JohnMarston1234-v2f,"Pas banget lagi baca ""The Law""  nya Bastiat... 
Mungkin bisa dibahas bang di video lain, gimana tujuan dan fungsi hukum sekarang sudah melenceng dari fungsi dan tujuan awalnya... Yang awalnya untuk melindungi masyrakat, eh sekarang jadi untuk menindas masyarakat secara ""legal""...",0,2026-03-30T09:15:42Z
@adikusuma5595,"Katanya ""negara hukum"" 😂😂",0,2026-03-30T09:15:35Z
@AsepMustofaIkhwanulJamil,"Kalo begini, kenapa sih pihak Kampus tidak mencabut Gelar-gelar para orang yang telah MEMPELAJARI HUKUM?
Apa fungsinya sumpah Jabatan, SUMPAH profesi dll",0,2026-03-30T09:15:28Z
@reamans4183,"Membuktikan bahwa sekarang pihak kejaksaan cukup banyak anggotanya yg kurang dalam pemahaman ilmunya. karena jika tidak, seharusnya kasus seperti ini akan langsung dihentikan dan tidak akan ada penuntutan. Sama seperti dikasus tom lembong dan juga nadiem menurut saya, mereka sangat memaksakan sebuah kasus. Apalagi dengan sebuah hitungan perkiraan yang tidak masuk akal bagaimana mereka bisa menentukan angka wajar dan berusaha membuktikan kerugian. The do a bs calculation.",0,2026-03-30T09:15:26Z
@jhonyombink7023,"Kita jual barang trus di beli orang karena dia suka, kemudian orang lain yang lihat mengatakan harga nya kemahalan / Mark up",0,2026-03-30T09:15:24Z
@doneesaurus,sekali lagi JPU menunjukkan kualitasnya,0,2026-03-30T09:15:15Z
@achmadanis1979,Kapasitas hukum di kono😃...,0,2026-03-30T09:14:52Z
@Aksadesain,Kemenekraf/ Bekraf RI mana ini suaranya? @ekrafRI,0,2026-03-30T09:14:52Z
@ribudz,"Hebat memang goverment ini, busuk sampai kemana mana. Sudah lah hukum rimba aja ya, kita silaturahim ke akun jaksa beserta keluarganya untuk di-doxing semua.

",0,2026-03-30T09:14:48Z
@EmZie-g3n,Memalukan! Rakyat pandai disuruh bodoh? Goblok!,0,2026-03-30T09:14:24Z
@radfix02,Ibaratnya artis matok tarif 100 juta juta dipidana gara2 ada artis lain matok harga 10 juta 😂,0,2026-03-30T09:14:23Z
@CasProductionMedia,Kartun MERAH PUTIH no di proses!,0,2026-03-30T09:14:22Z
@atuxiaomi6262,"Jangan kerjasama sma proyek pemerintah biarin kerjain sendiri,, bisa di jebak di akhir pengen dapet produk jasa gratis dr rakyat",0,2026-03-30T09:14:17Z
@taufiksetiawan6238,Emng gajelas jadinya kalo otak tanpa kualifikasi yg dibutuhkan dipasang dikepala pejabat,0,2026-03-30T09:14:15Z
@pendiliwa-r9u,JPU Bangkekkkk,0,2026-03-30T09:14:15Z
@agungteguhsetiyoso4638,"UU PERAMPASAN ASET belum juga dirampungkan, berapa BEJAD nya para pengelola negeri ini",0,2026-03-30T09:14:01Z
@AzharSabirin,Siapa tuh yang omon-omon bahwa biaya editing itu gratis wkwkw KOCAK,0,2026-03-30T09:13:49Z
@yudikaful,Jpu wajib dilaporkan kembali biar impas dan jangan semena2 kepada masyarakat...,0,2026-03-30T09:13:43Z
@DeanMartin-w1d,Akhirnya beliau bahas kasus ini,0,2026-03-30T09:13:27Z
@Dikisusanto11,"itu yg audit siapa dah, klo gadipecat abis ini kebangetan si gak kompeten kok bisa di pemda, bisa jadi jaksa juga aneh bgt",0,2026-03-30T09:13:25Z
@gorilla78.49,"negara GILA AKUT, yg benar dibikin jd salah, yg salah dibikin jd benar..",0,2026-03-30T09:13:22Z
@black.spade3286,Industri kreatif udah serusak ini ya ternyata 😢,0,2026-03-30T09:13:20Z
@atuxiaomi6262,Jaksanya titipan sekolahnya joki mungkin,0,2026-03-30T09:13:09Z
@Joreyyy,"ini kek berasa janggal gitu ga sih ? 
sampe masuk ke rapat dpr.. 
pola nya macem kasus abk yang kemarin.. diviralin dulu.. setelah dpt simpati masyarakat.. curiga kek buat nutupin sesuatu gak sih ? atau ini organik aja tololnya ?",0,2026-03-30T09:12:52Z
@ReporuSpeech,Di timer 2:20 lord stoic ngasih disclaimer yg nampol banget,2,2026-03-30T09:12:41Z
@klikabdul,"AUDITORNYA TERALU KREATIF MELEBIHI KREATIFNYA  KONTEN KREATOR, SAKIT!!!!!!",0,2026-03-30T09:12:41Z
@HaveYou217,nah ini yg paling cocok ngomongin kalo org bilang tau apa2 udh ada penjelasannya di prolog hhh,0,2026-03-30T09:12:36Z
@mlkstudio8682,Maka anggaran pemkot bekasi untuk podcast juga korupsi dong,0,2026-03-30T09:12:29Z
@BY_N34R,Pengalihan isu pakek kasus bodong gini hadeh,0,2026-03-30T09:12:06Z
@kocakkys,Kasus ini pengalihan isu gak sih bang tapi ngalihin isu apa ya?🤔,0,2026-03-30T09:12:01Z
@abrakadabrut,"Fix, setelah kejadian ini jangan pernah berbisnis dengan negara. Emang udah bener mending pada ke LN dah yg pinter2 dan kreatif.",0,2026-03-30T09:12:00Z
@itissafeu,"Pembenci: lu bisa apa sih fer? sok pinter bahas² republik ini.
Ferry : lulusan STAN bukan? Kalau bukan coba daftar dan test STAN dulu",0,2026-03-30T09:11:43Z
@widhikurniawan4533,"Awal tau kasus ini dari grup Fb, gw kira ini foto yang ditimpa karena absurd banget kasusnya, setelah banyak yang bahas ternyata real wkwkw",0,2026-03-30T09:11:02Z
@jordypramada3448,"Merah putih : one for all (anggarannya dianggap biasa) , video amsal 30 jutaan ( wah luar biasa ini , rugi negara )",0,2026-03-30T09:10:56Z
@dopengsfams8529,"Bang ferry..maaf sblmnya
Setau saya juga,beliau lalai dalam hal tersebut..
Munkin beliau ga ikut resmi dalam pengadaan di sebuah kota atau kabupaten terlebih dahulu

End the of the day..birokrasi kita serumit itu...jadi ga cuma sebar proposal saja di desa yg jatuhnya kan setara kelurahan kan ?

Nah disini missing out nya
Ditambah lagi beliau ga make nama PT dalam pengadaan tersebut",0,2026-03-30T09:10:49Z
@areksuroboyo2128,Aparat klo sama cicak berani tp klo sama buaya kicep melempem. Banyak pejabat  tinggi di daerah & pusat korup mlempem & takut. Apalg klo berafiliansi sama politikus.,0,2026-03-30T09:10:48Z
@rpamungkas13,MBG yg jelas2 sarang mark up ga ada yg ngotak ngatik..,0,2026-03-30T09:10:46Z
@agiljalaludin2788,Setelah gw ikutin tuntutan jaksa nya sangat absurd...,0,2026-03-30T09:10:44Z
@remindr.k,"besok2, sewa alatnya aja, biar take video sendiri, edit sendiri. bisa?",0,2026-03-30T09:10:38Z
@Nanaho._19,"Baiknya profesi di pemerintahan gak perlu dapat gaji, toh mengabdi demi negara.",0,2026-03-30T09:10:33Z
@bayukafy2444,Jaksa sekarang kenapa pisaunya ke hal hal yang kyk gini yah.. kasus sabu kemarin juga misal. Jaksa agung sekarang… ah sudahlah,1,2026-03-30T09:10:27Z
@makinunamin1385,Memalukan itu instansi,0,2026-03-30T09:10:11Z
@harii-c8d9d,Industri kreatif bisa mati kalo jaksa kerja asal-asalan,1,2026-03-30T09:10:07Z
@danisetyawan6280,🥲🥲🥲🥲🥲🥲,0,2026-03-30T09:10:02Z
@virgirioyusuf9125,Keadilan jadi sarang kejahatan,0,2026-03-30T09:10:01Z
@thrashsis,Kyk gini bisa jadi pejabat ya?,0,2026-03-30T09:09:51Z
@myclipperin,JPU dongok,0,2026-03-30T09:09:27Z
@killingham0303,"Seperti biasa, boomer bau tanah kalo ngibul emang gak logis.",0,2026-03-30T09:09:14Z
@gungdesurya,"Serendah2nya editor cuman dapet 3m (mantap makasi mas), yang ini malah dituduh korupsi",0,2026-03-30T09:09:12Z
@medhawika,"Kementerian Hukum speak up lah, marwah Kementerian kalian dipertaruhkan",1,2026-03-30T09:08:45Z
@Danissurbakti,"Betul, setuju bang ferry.. Selain vonis bebas harus di pulihkan nama baik nya Amsal Sitepu",0,2026-03-30T09:08:31Z
@Furellecaw,cuman satu kata dalam kasus ini ANJINGGGGGGGGGGGGGGG.........GOBLOK .......MAU JADI APA PENDIDIKAN NEGARA KITA INI,0,2026-03-30T09:08:27Z
@garistangan2805,mantap bang irwan,0,2026-03-30T09:08:16Z
@diazahmaddana7104,Kita lebih sering mendengar berita buruk ketimbang hal baik tentang negeri ini 😢😢,0,2026-03-30T09:08:11Z
@Sifat_Asli,Indonesia banyak SDM RENDAH di semua tempat😂,0,2026-03-30T09:07:34Z
@Doel125,Hanya ada dinegeri OMON2🪳,2,2026-03-30T09:07:26Z
@septianalfisyahri5712,saya juga editor. bahkan video 30-60 detik saja kadang saya dapet 1-2 juta tergantung kesulitan. gemblung emang.,0,2026-03-30T09:07:19Z
@ultranasionalis700,Kedepannya untuk CREATOR tidak usah kerja sama dengan PENJAJAH BERNAMA PEMERINTAH,0,2026-03-30T09:07:13Z
@akucintakucing,"Tuh tambel aspal bekas galian PDAM kapan ya dikasusin kejaksaan,??, bbrp mengakibatkan kecelakaan, setelah tambal kembali berlubang karna aplikasinya ga beres ga sesuai standart.. kali aja ada orang kejaksaan atau kpk yg nonton ini..",0,2026-03-30T09:06:59Z
@ilhamnh5288,"hina sehina hinanya
",1,2026-03-30T09:06:49Z
@RAK-Corner,"Hakim dan jaksa harusnya juga gratis....
Modal cocot doang!",1,2026-03-30T09:06:26Z
@rifkyc2t,"Coba yg diaudit ASN, apa itu mark up... langsung WTP 😂",0,2026-03-30T09:05:59Z
@totoksaputra8484,"Up 
No viral no justice",0,2026-03-30T09:05:33Z
@oniknight07,"Jadi gimana? hakim dinaikkan gajinya bermanfaat?
Malah makin gak jelaskan keputusannya",0,2026-03-30T09:05:19Z
@bluecattss,ngeri coy,1,2026-03-30T09:05:07Z
@mochamad_arif0073,"Izin bang....bukan belain jaksa....sama sekali tidak.

Khusus landasan hukum yg dipakai untuk perbuatan melawan hukum / PMH, menurut saya sudah benar, yaitu Permendagri ttg pengelolaan keuangan desa dan dan per kepala LKPP tentang pedoman pengadaan barang dan jasa di desa.

Tapi saya tetap tdk setuju jika vendor jadi tersangka dengan kronologis kejadian seperti itu.
KONYOL ‼️‼️‼️‼️🚷",6,2026-03-30T09:04:48Z
@rinaldi_agustian,"aku bersyukur sih sudah ada beberapa hal aneh yg naik ke publik tentang fenomena yg tidak wajar di sumatera ini, lebih khusus untuk dunia kreatif, semoga beberapa hal aneh lainnya bisa naik juga ke publik, agar organisasi kreatif di sumut bisa berkembang dengan baik",0,2026-03-30T09:04:23Z
@Don69Know,Nah gini baru pas diangkat.,0,2026-03-30T09:04:19Z
@absurdtv5502,"emang gila krasa ga siii hukum kita gila , dan sekarang makin terang terangan gilanya",26,2026-03-30T09:04:14Z
@zamchannel4298,Kacau,0,2026-03-30T09:03:46Z
@fickawidya,Auditnya spill dong 🤣🤣🤣🤣 bisa kerja ga,0,2026-03-30T09:03:20Z
@Jasonson5548,"giliran bkin patung ber M M.
ga kena kasus😢",0,2026-03-30T09:02:59Z
@ghirzaprimanda,"Memberi harga nol untuk editing jelas adalah kejahatan untuk akal budi manusia, dan itu sama saja menghina Tuhan yang menciptakan manusia dengan akal budi. Semoga Inspektorat Kabupaten Karo dan Jaksa Penuntut Umum Kejaksaan Negeri Karo segera bertobat, sebelum Tuhan yang memberi akal budi pada manusia melaknat mereka karena menghinaNya dengan menganggap hasil karsa dan karya akal budi manusia (termasuk editing) tidak boleh diapresiasi dengan bayaran!",61,2026-03-30T09:02:52Z
@PotretKonoha,Si abangnya psti gak punya Ordal.,0,2026-03-30T09:02:23Z
@kikimuljadi7841,semakin jauh dari ibukota perilaku pejabat publik semakin  T9L9L😀. perlu asupan MBG ???,0,2026-03-30T09:02:21Z
@muhammadraisulfadillah8214,ketika jaksanya adalah boomer dan gak mau belajarrr,0,2026-03-30T09:02:16Z
@indrawiraguna,Heran kok orang kayak gitu bisa jadi jaksa ? Mau heran ini Indonesia,0,2026-03-30T09:02:15Z
@Nanika-px7,Seni di hadapan pemerintah itu tidak dianggap bernilai. Fakta sejak dulu.,5,2026-03-30T09:02:04Z
@aries_0178,"Auditor baik itu inspektorat, BPK ataupun KPK semuanya sama merasa paling jujur padahal ada bagian dri mereka Rusak juga",0,2026-03-30T09:01:51Z
@suwendilelaki4366,Bahaya bener 😢,0,2026-03-30T09:01:12Z
@mbahnicko,"JADI BERTANYA, TENTANG KUALIFIKASI JAKSA PENUNTUT UMUM,,SEJAK 2026 INI,KASUS HUKUM YG SELALU HEBOH DAN NGAWUR DI SITU ADA PERAN JAKSA ,,, siapa yg mengangkat jaksa2 ini,musti di telusuri udah pasti fix 100% pengangkatan para jaksa badut ini pasti pake uang sogokan.",0,2026-03-30T09:00:49Z
@CIKRA-e7j7z,Padahal di Nota Bisa Ditulis (Dokumentasi Profil Desa),0,2026-03-30T09:00:45Z
@greencawang5115,Pertanyaannya . apakah ada JAKSA yang bersih ????  Rakyat sebaiknya mem Viralkan kekayaan para Jaksa yang diluar kewajaran yang jadi tetangganya.............sebagai kontrol masyarakat..,0,2026-03-30T09:00:38Z
@khalis212,"WELCOME CHIEF, THIS IS INDONESIA! 🎉✨",0,2026-03-30T09:00:24Z
@mz.tantowi8975,Cocok jadi saksi ahli Uda... 🔥🔥🔥,1,2026-03-30T08:59:54Z
@wothappen82,Itu jaksa yang bilang Rp. 0 buta harga pasar ya?,0,2026-03-30T08:59:33Z
@sajulanda13,"Klo memang harga segitu kemahalan ya tinggal ditolak aja dari awal, cari lagi yg memang sanggup ngasih harga lebih murah. 
Lucu ketika penyedia jasa jadi tersangka, tapi yg pencari jasa, pengguna jasa dan yang meng-acc jasa tersebut aman-aman saja...",0,2026-03-30T08:59:31Z
@Nerdocsound,Ini memalukan sekaligus membahayakan..,0,2026-03-30T08:59:26Z
@Baekhan-g1g,Jaksa nya titipan itu😂,0,2026-03-30T08:58:13Z
@zsinz00,"Ini kasus aneh bener... pasti oknum..., baik yang audit, polisi, dan hakimnya.. oknum semua😅😅😅",0,2026-03-30T08:58:08Z
@aries_0178,Penegak hukum negara ini...Neraka menunggumu,1,2026-03-30T08:58:01Z
@skri05,Bg Ferry selalu menyala!!,0,2026-03-30T08:58:00Z
@ekaefiz,Kata kata pembuka yang kelasss 🔥,3,2026-03-30T08:57:58Z
@drop56bambu33,duh negerinya opung pula🤐😔,0,2026-03-30T08:57:26Z
@jiqballl,Yg penting asal kerja 🗿,1,2026-03-30T08:57:26Z
@FadluNoor,tolol dongo goblok pro max,0,2026-03-30T08:57:20Z
@rikipangestuaji9260,"yang bikin gw heran kenapa Auditor, Saksi, Jaksa dengan opini dan bukti audit se-TOLOL dan se-GOBLOK ini bisa dijadikan acuan",0,2026-03-30T08:57:11Z
@muhammadrifqimusyaffa,"Pernah dibahas di podcast the Reading Chamber bersama Choky Ramadhan, bahwa sejak diberlakukannya UU  Dana Desa pada 2014–2015—yang membuat setiap desa menerima sekitar Rp1 miliar per tahun—tren kasus korupsi justru lebih banyak melibatkan kepala desa. Dari sebelumnya sekitar 100–200 kasus menjadi 600–700, bahkan mendekati 1.000 perkara.

Fenomena tsb tidak lepas dari fakta bahwa transfer anggaran ke desa tidak diiringi dengan sosialisasi dan pembinaan pencatatan keuangan yang memadai dari pemerintah. Akibatnya, banyak pemerintah desa mengalami ketidaksesuaian secara administratif yang kemudian berujung pada persoalan hukum.

Di sisi lain, kejaksaan di tingkat daerah memiliki target penanganan perkara tindak pidana korupsi. Jika target tersebut tidak tercapai, jaksa berisiko didemosi atau diperiksa. Namun, mengejar pelaku korupsi di tingkat tinggi seperti anggota DPR atau bupati seringkali sulit karena adanya hambatan politik dan backing kekuasaan. Dalam kondisi ini, kepala desa menjadi target yang lebih mudah dan relatif aman untuk dikejar.

Selain itu, banyak kasus di desa sebenarnya lebih berkaitan dengan kesalahan administrasi dalam pengelolaan dana desa, bukan korupsi untuk memperkaya diri sendiri. Dengan pendapatan yang relatif rendah, kepala desa juga biasanya tidak mampu membayar denda, sehingga pada akhirnya lebih memilih menjalani hukuman penjara.",0,2026-03-30T08:57:05Z
@SoulS467,Ini lagi ada apa si? Perasaan kayak mau nangkepin masyarakatnya sendiri dah,0,2026-03-30T08:56:55Z
@hgmasterjkt12,"7:42 memang angaran nya ngk masuk akal dong masak drone dj phantom 3 pro harga nya 5juta itu sewa atau di beli nya kalo beli harga baru nya 11 juta klo sewa ke mahalan klo 5 juta, biasa nya orang sewa perbulan itu harga nya 10 persen dari harga baru maksimal ya sekitar 1 juta itu sewa full 1 bulan klo dia sewa 1 minggu bahkan kurang itu sedidak nya 500k, ya jelas pihak jpu mau nagani kasus ini kan udah jelas ke mahalan, itu aja kok binggung udah pas ni kasus nya dan jpu tidak bersalah dan belum yg lain nya kyk skript itu masak iy 2 juta bikin nya aja kyk nya ngk lebih dari 3 hari kan klo di gaji perorang 200k aja udah lebih tu,",0,2026-03-30T08:56:47Z
@YantoPakle,"Normal gak sih bang , menyukai vidio yang  bahas anomali 2 instansi pemerintah ?",0,2026-03-30T08:56:33Z
@afflaadhi643,"JPU nya namanya wira arizona ,, cari aja tuh orang",1,2026-03-30T08:56:32Z
@Fortituna,"Well, ini menumbuhkan spekulasi bahwa swasta jangan pernah mau kerja sama pemerintah... 

Karena bisa dijebak",126,2026-03-30T08:56:29Z
@rizkilukman6369,Negara gua orang orangnya gada yang takut masuk neraka😂,1,2026-03-30T08:56:04Z
@ardani2935,kalau sampe divonis salah.. hakimnya wow banget,1,2026-03-30T08:55:55Z
@ronggo-v3c,"Maklum jaksa lagi gabut. Jd cari2 kasus biar terlihat kerja.

Kapan ya jaksa juga bisa dituntut balik dan bisa di pecat apabila membuat kesalahan.",0,2026-03-30T08:55:50Z
@christwoveensinaga,link Video Profil nya mana,0,2026-03-30T08:55:48Z
@Daigopetstreettv,"Kok sama yah kaya kasus sewa kilang minyak🤣

Kasian generasi muda, di kasih contoh sama yang tua2 yang enggak bener,",0,2026-03-30T08:55:47Z
@imamfaozi933,disuruh sehat dnegri yg sakit 😢,0,2026-03-30T08:55:46Z
@NikiRahmadiWiharto,"Unpopular opinion, entah kenapa gw mikirnya ada pihak yang mau bikin image pemerintah jelek, kasus ini bener2 ga sampe banget logika gw hahaha

klo diliat2 ga cuma kasus ini aja yang aneh, tp yang ini mungkin puncak keanehannya wkwkk",0,2026-03-30T08:55:30Z
@prasetioardi4416,"Haduh oknum, jangankan buat pintar dikit, bodohpun ga pula bisa..😩",13,2026-03-30T08:55:19Z
@dsr0079,Beginilah kualitas sarjana hukum indo,3,2026-03-30T08:55:14Z
@tradisibaliku3958,"Link nya pak, atau keyword buat search",0,2026-03-30T08:55:07Z
@spectrum925,"Banyak kasus konyol yg seharusnya tidak ada dan banyak kasus penting malah TDK ada berita. Dan ini lah dunia dan kenyataan hidup. JD, biasakan lah.",16,2026-03-30T08:54:56Z
@jameswan4142,"Polisi kita bodoh
Jaksa kita bodoh
Hakim kita bodoh
Inspektorat kita bodoh
Pemerintah kita bodoh
Politisi kita bodoh
Rakyat kita bodoh

Semua bodoh",0,2026-03-30T08:54:51Z
@hamaspahlawan1577,"Kelar udah itu si jaksa, kasus nya diangkat Ferry Irwandi",1217,2026-03-30T08:54:50Z
@FadluNoor,mana link video di deskripsi yang kau janjikan itu fer 😠,0,2026-03-30T08:54:34Z
@LumiLin-j8g,"rezim sekarang aja pro AI gen. mau ngarep apa. di pikiran mereka mungkin ide bisa pake ai, audio pake ai, editing pake ai dll. ga ada harapan kreatifitas di indonesia.",0,2026-03-30T08:54:28Z
@oreo-logy,kok bisa ya jaksa punya pikiran kayak gitu ? emg dasar pikiran dari dia atau ada tim lain sih ? kok bisa SEBEGO itu mikirnya. ini 2026 apa 1980 ?,1,2026-03-30T08:54:04Z
@Thalesanaxi,Yang anggap editing gratis pling2 ya boomer😅😅,0,2026-03-30T08:53:54Z
@agengfs-qv1pn,"Kenapa kasus ini sangat berbahaya bagi Videografer, artinya contoh kecilnya jasa foto ijasah, jasa video sekolah, dll bisa kenak imbasnya",0,2026-03-30T08:53:44Z
@kurawong,"aneh, saya mulai terbiasa dengan kasus psnegakan hukum lucu semacam ini. Lantas kepada siapa kita bisa percaya dengan hukum di negeri ini kalau panegakkannya banyak yg menggemaskan seperti ini?",18,2026-03-30T08:53:35Z
@badut5462,ada yg minta jatah ini mahhh maknnya dikasusin,15,2026-03-30T08:53:01Z
@PikuriiRBL,"""editing gratis"" awokwwkk",8,2026-03-30T08:52:24Z
@zync8577,Udah jelas ada yang ga suka,0,2026-03-30T08:52:24Z
@Dinasouryey_dino_chan,"bener ga bg kalo kya gini.. kalo kata temen saya yang sering kerjasama sama pemerintahan, itu karena Amsal Sitepu nggak mau kasih Fee bawah tangan ke orang pemkab karo, soalnya kalo project sebesar itu kan harus lewat pemkab, nah pemkab ""lolosin"" amsal suapaya bisa dapat prject, nah harus terimakasih dong.. seharusnya pas amsal dibayar harus kasih uang ""terima kasih"" yang emang udah jadi budaya di pemerintahan.. udah bertahun2 dimintain amsal tetap ga kasih (dengan alasan budget mepet, untung mepet jadi dia ga bisa kasih), nah makanya si amsal di penjarain supaya kapok dan gda lagi yang nolak kasih fee itu",0,2026-03-30T08:52:13Z
@djbmore9405,"ferry, please consider making a video about the mandatory social media id verification that is currently being rolled out in indonesia and globally. it's being done under the guise of protecting children but there are so many controversies that come with it. there are valid concerns such as invasion of privacy, mass surveillance, censorship, potential data breach as well as its connection to controversial people like peter thiel and tony blair who had a personal meeting with meutya hafid not long ago. as someone with a big platform, you have the power to raise awareness, educate people, or start a public discussion about this issue. people have the rights to protect whatever privacy they have left. not only it's potentially dangerous for people in general but it can also be dangerous for people with big platform like yourself. people in other countries like the USA and UK, are opposing such implementation by their goverments because of how controversial and dangerous the implementation is. indonesians don't seem to take this thing seriously which is why we need people like you to start a discourse about it that can inform, educate, and elighten people whilst it's still on its early stage and there's still time for people to oppose it. it's unfortunate that people don't care about it but maybe it's because people are not realizing the danger and controversies or just simply not properly informed.  i left a similar comment on a different post but i don't think you saw it so i believe it's worth commenting again. thank you so much ❤",9,2026-03-30T08:52:07Z
